speaker_id,filepath,filename,sentence,gender,age_group,status
1,audio_data/B01___02_Matthew_____ISLICEN1DA/B01___02_Matthew_____ISLICEN1DA_27.wav,B01___02_Matthew_____ISLICEN1DA_27.wav,sendi menn og lét myrða öll sveinbörn í betlehem og nágrenni hennar tvævetur og yngri,Male,Senior,train
1,audio_data/B01___02_Matthew_____ISLICEN1DA/B01___02_Matthew_____ISLICEN1DA_28.wav,B01___02_Matthew_____ISLICEN1DA_28.wav,en það svaraði þeim tíma er hann hafði komist að hjá vitringunum,Male,Senior,dev
1,audio_data/B01___02_Matthew_____ISLICEN1DA/B01___02_Matthew_____ISLICEN1DA_29.wav,B01___02_Matthew_____ISLICEN1DA_29.wav,nú rættist það sem jeremía spámaður hafði sagt fyrir um rödd,Male,Senior,train
1,audio_data/B01___02_Matthew_____ISLICEN1DA/B01___02_Matthew_____ISLICEN1DA_30.wav,B01___02_Matthew_____ISLICEN1DA_30.wav,heyrist í rama harmakvein beiskur grátur rakel grætur börnin sín,Male,Senior,train
1,audio_data/B01___02_Matthew_____ISLICEN1DA/B01___02_Matthew_____ISLICEN1DA_31.wav,B01___02_Matthew_____ISLICEN1DA_31.wav,hún vill ekki huggast láta því að þau eru ekki framar lífs,Male,Senior,test
1,audio_data/B01___02_Matthew_____ISLICEN1DA/B01___02_Matthew_____ISLICEN1DA_32.wav,B01___02_Matthew_____ISLICEN1DA_32.wav,þegar heródes var dáinn þá vitrast engill drottins jósef í draumi í egyptalandi,Male,Senior,train
1,audio_data/B01___02_Matthew_____ISLICEN1DA/B01___02_Matthew_____ISLICEN1DA_33.wav,B01___02_Matthew_____ISLICEN1DA_33.wav,og segir rís upp tak barnið og móður þess og far til ísraelslands,Male,Senior,train
1,audio_data/B01___02_Matthew_____ISLICEN1DA/B01___02_Matthew_____ISLICEN1DA_34.wav,B01___02_Matthew_____ISLICEN1DA_34.wav,nú eru þeir dánir sem sátu um líf barnsins,Male,Senior,test
1,audio_data/B01___02_Matthew_____ISLICEN1DA/B01___02_Matthew_____ISLICEN1DA_35.wav,B01___02_Matthew_____ISLICEN1DA_35.wav,jósef tók sig upp og fór til ísraelslands með barnið og móður þess,Male,Senior,train
1,audio_data/B01___02_Matthew_____ISLICEN1DA/B01___02_Matthew_____ISLICEN1DA_36.wav,B01___02_Matthew_____ISLICEN1DA_36.wav,en þá er hann heyrði að arkelás réð ríkjum í júdeu í stað heródesar föður síns,Male,Senior,test
1,audio_data/B01___02_Matthew_____ISLICEN1DA/B01___02_Matthew_____ISLICEN1DA_37.wav,B01___02_Matthew_____ISLICEN1DA_37.wav,óttaðist hann að fara þangað og hélt til galíleubyggða eftir bendingu í draumi,Male,Senior,train
1,audio_data/B01___02_Matthew_____ISLICEN1DA/B01___02_Matthew_____ISLICEN1DA_38.wav,B01___02_Matthew_____ISLICEN1DA_38.wav,þar settist hann að í borg sem heitir nasaret en það átti að rætast sem spámennirnir sögðu fyrir um,Male,Senior,train
1,audio_data/B01___02_Matthew_____ISLICEN1DA/B01___02_Matthew_____ISLICEN1DA_39.wav,B01___02_Matthew_____ISLICEN1DA_39.wav,nasarei skal hann kallast,Male,Senior,train
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_01.wav,B01___03_Matthew_____ISLICEN1DA_01.wav,á þeim dögum kemur jóhannes skírari fram og prédikar í óbyggðum júdeu með þessum orðum,Male,Senior,train
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_02.wav,B01___03_Matthew_____ISLICEN1DA_02.wav,takið sinnaskiptum himnaríki er í nánd,Male,Senior,test
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_03.wav,B01___03_Matthew_____ISLICEN1DA_03.wav,nú rættist það sem jesaja spámaður segir rödd hrópanda í eyðimörk,Male,Senior,test
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_04.wav,B01___03_Matthew_____ISLICEN1DA_04.wav,greiðið veg drottins gerið beinar brautir hans,Male,Senior,test
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_05.wav,B01___03_Matthew_____ISLICEN1DA_05.wav,jóhannes bar klæði úr úlfaldahári og leðurbelti um lendar sér,Male,Senior,train
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_06.wav,B01___03_Matthew_____ISLICEN1DA_06.wav,og hafði til matar engisprettur og villihunang,Male,Senior,train
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_07.wav,B01___03_Matthew_____ISLICEN1DA_07.wav,menn streymdu til hans frá jerúsalem allri júdeu og jórdanbyggð,Male,Senior,test
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_08.wav,B01___03_Matthew_____ISLICEN1DA_08.wav,létu hann skíra sig í ánni jórdan og játuðu syndir sínar,Male,Senior,train
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_09.wav,B01___03_Matthew_____ISLICEN1DA_09.wav,þegar jóhannes sá að margir farísear og saddúkear komu til skírnar sagði hann við þá,Male,Senior,test
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_10.wav,B01___03_Matthew_____ISLICEN1DA_10.wav,þið nöðrukyn hver kenndi ykkur að flýja komandi reiði,Male,Senior,train
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_11.wav,B01___03_Matthew_____ISLICEN1DA_11.wav,sýnið í verki að þið hafið tekið sinnaskiptum látið ykkur ekki til hugar koma að þið getið sagt með sjálfum ykkur,Male,Senior,train
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_12.wav,B01___03_Matthew_____ISLICEN1DA_12.wav,við eigum abraham að föður ég segi ykkur að guð getur vakið abraham börn af steinum þessum,Male,Senior,test
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_13.wav,B01___03_Matthew_____ISLICEN1DA_13.wav,öxin er þegar lögð að rótum trjánna og hvert það tré sem ber ekki góðan ávöxt verður upp höggvið,Male,Senior,test
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_14.wav,B01___03_Matthew_____ISLICEN1DA_14.wav,og því í eld kastað ég skíri ykkur með vatni til þess að þið takið sinnaskiptum,Male,Senior,train
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_15.wav,B01___03_Matthew_____ISLICEN1DA_15.wav,en sá sem kemur eftir mig er mér máttugri og er ég ekki verður að bera skó hans,Male,Senior,train
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_16.wav,B01___03_Matthew_____ISLICEN1DA_16.wav,hann mun skíra ykkur með heilögum anda og eldi,Male,Senior,test
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_17.wav,B01___03_Matthew_____ISLICEN1DA_17.wav,hann er með varpskófluna í hendi sér og mun gjörhreinsa láfa sinn,Male,Senior,test
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_18.wav,B01___03_Matthew_____ISLICEN1DA_18.wav,og safna hveiti sínu í hlöðu en hismið mun hann brenna í óslökkvanda eldi,Male,Senior,dev
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_19.wav,B01___03_Matthew_____ISLICEN1DA_19.wav,þá kom jesús frá galíleu að jórdan til jóhannesar,Male,Senior,train
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_20.wav,B01___03_Matthew_____ISLICEN1DA_20.wav,að taka skírn hjá honum,Male,Senior,train
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_21.wav,B01___03_Matthew_____ISLICEN1DA_21.wav,jóhannes vildi varna honum þess og sagði mér er þörf að skírast af þér og þú,Male,Senior,train
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_22.wav,B01___03_Matthew_____ISLICEN1DA_22.wav,kemur til mín,Male,Senior,test
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_23.wav,B01___03_Matthew_____ISLICEN1DA_23.wav,jesús svaraði honum lát það nú eftir þannig ber okkur að fullnægja öllu réttlæti,Male,Senior,test
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_24.wav,B01___03_Matthew_____ISLICEN1DA_24.wav,og jóhannes lét það eftir honum,Male,Senior,train
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_25.wav,B01___03_Matthew_____ISLICEN1DA_25.wav,en þegar jesús hafði verið skírður sté hann jafnskjótt upp úr vatninu,Male,Senior,train
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_26.wav,B01___03_Matthew_____ISLICEN1DA_26.wav,og þá opnuðust himnarnir og hann sá anda guðs stíga niður eins og dúfu,Male,Senior,train
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_27.wav,B01___03_Matthew_____ISLICEN1DA_27.wav,og koma yfir sig og rödd kom af himnum,Male,Senior,dev
1,audio_data/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_28.wav,B01___03_Matthew_____ISLICEN1DA_28.wav,þessi er minn elskaði sonur sem ég hef velþóknun á,Male,Senior,train
1,audio_data/B01___04_Matthew_____ISLICEN1DA/B01___04_Matthew_____ISLICEN1DA_01.wav,B01___04_Matthew_____ISLICEN1DA_01.wav,þá leiddi andinn jesú út í óbyggðina til þess að djöfullinn gæti freistað hans,Male,Senior,train
1,audio_data/B01___04_Matthew_____ISLICEN1DA/B01___04_Matthew_____ISLICEN1DA_02.wav,B01___04_Matthew_____ISLICEN1DA_02.wav,þar fastaði jesús fjörutíu daga og fjörutíu nætur og var þá orðinn hungraður,Male,Senior,test
1,audio_data/B01___04_Matthew_____ISLICEN1DA/B01___04_Matthew_____ISLICEN1DA_03.wav,B01___04_Matthew_____ISLICEN1DA_03.wav,þá kom djöfullinn og sagði við hann ef þú ert sonur guðs þá bjóð þú að steinar þessir verði að brauðum,Male,Senior,train
1,audio_data/B01___04_Matthew_____ISLICEN1DA/B01___04_Matthew_____ISLICEN1DA_04.wav,B01___04_Matthew_____ISLICEN1DA_04.wav,jesús svaraði ritað er eigi lifir maðurinn á einu saman brauði,Male,Senior,train
1,audio_data/B01___04_Matthew_____ISLICEN1DA/B01___04_Matthew_____ISLICEN1DA_05.wav,B01___04_Matthew_____ISLICEN1DA_05.wav,heldur á hverju því orði sem fram gengur af guðs munni þá tekur djöfullinn jesú með sér í borgina helgu,Male,Senior,train
1,audio_data/B01___04_Matthew_____ISLICEN1DA/B01___04_Matthew_____ISLICEN1DA_06.wav,B01___04_Matthew_____ISLICEN1DA_06.wav,setur hann á brún musterisins og segir við hann ef þú ert sonur guðs þá,Male,Senior,train
1,audio_data/B01___04_Matthew_____ISLICEN1DA/B01___04_Matthew_____ISLICEN1DA_07.wav,B01___04_Matthew_____ISLICEN1DA_07.wav,kasta þér ofan því að ritað er hann mun fela þig englum sínum,Male,Senior,dev
1,audio_data/B01___04_Matthew_____ISLICEN1DA/B01___04_Matthew_____ISLICEN1DA_08.wav,B01___04_Matthew_____ISLICEN1DA_08.wav,og þeir munu bera þig á höndum sér að þú steytir ekki fót þinn við steini,Male,Senior,test
1,audio_data/B01___04_Matthew_____ISLICEN1DA/B01___04_Matthew_____ISLICEN1DA_09.wav,B01___04_Matthew_____ISLICEN1DA_09.wav,jesús svaraði honum,Male,Senior,train
1,audio_data/B01___04_Matthew_____ISLICEN1DA/B01___04_Matthew_____ISLICEN1DA_10.wav,B01___04_Matthew_____ISLICEN1DA_10.wav,aftur er ritað,Male,Senior,train
1,audio_data/B01___04_Matthew_____ISLICEN1DA/B01___04_Matthew_____ISLICEN1DA_11.wav,B01___04_Matthew_____ISLICEN1DA_11.wav,þú skalt ekki freista drottins guðs þíns,Male,Senior,train
1,audio_data/B01___04_Matthew_____ISLICEN1DA/B01___04_Matthew_____ISLICEN1DA_12.wav,B01___04_Matthew_____ISLICEN1DA_12.wav,enn tekur djöfullinn hann með sér upp á ofurhátt fjall sýnir honum öll ríki heims og dýrð þeirra,Male,Senior,train
1,audio_data/B01___04_Matthew_____ISLICEN1DA/B01___04_Matthew_____ISLICEN1DA_13.wav,B01___04_Matthew_____ISLICEN1DA_13.wav,og segir allt þetta mun ég gefa þér ef þú fellur fram og tilbiður mig,Male,Senior,train
1,audio_data/B01___04_Matthew_____ISLICEN1DA/B01___04_Matthew_____ISLICEN1DA_14.wav,B01___04_Matthew_____ISLICEN1DA_14.wav,en jesús sagði við hann vík brott satan ritað er,Male,Senior,train
1,audio_data/B01___04_Matthew_____ISLICEN1DA/B01___04_Matthew_____ISLICEN1DA_15.wav,B01___04_Matthew_____ISLICEN1DA_15.wav,drottin guð þinn skalt þú tilbiðja og þjóna honum einum,Male,Senior,train
1,audio_data/B01___04_Matthew_____ISLICEN1DA/B01___04_Matthew_____ISLICEN1DA_16.wav,B01___04_Matthew_____ISLICEN1DA_16.wav,þá fór djöfullinn frá jesú og englar komu og þjónuðu honum,Male,Senior,dev
